col0,col1,col2,col3,col4,col5,col6
0.00019532590296019012,0.0005118209000646569,0.000612,-4.965379022436893e-05,0.00015687876794871056,-0.005869784973956261,0.0003253273597228936
0.0007180187051379414,0.0007574844849653534,0.0007128738457050241,0.00035023961860861135,0.0006343691376061198,0.0008307111717491971,0.0009002490923381648
0.0012965109418934882,0.001388982195584385,0.0013413424235506676,0.0006758124331691465,0.0011202200719698286,0.0014610112137979614,0.0015293270537617997
0.001813874944318641,0.0021117980286638398,0.002070467085750139,0.0011041511302387849,0.001667454869300792,0.0021337856117306336,0.0021305492463701524
0.0023393505062153067,0.002969831956165268,0.002971173224498346,0.0017076498544797067,0.002338231710950931,0.002947359914697035,0.002790467410636313
0.002929739422238829,0.0038994002237437366,0.004062540206199377,0.0025299774404551455,0.003164398778379684,0.0038727115134362727,0.0035445402445484814
0.0036382158440544142,0.004869873219132827,0.005316674876048224,0.0035717958609571944,0.004147670451804108,0.004838914233378946,0.004413824686843678
0.004537657909768134,0.0058771715854582934,0.00666807586808013,0.004812582180817263,0.005271933963189336,0.005866353400731604,0.005463956937849754
0.005712801403434226,0.0069112271304957494,0.00805521521224441,0.006243082551942429,0.006538120865364685,0.006976448394187197,0.00680668624858318
0.007199404082827792,0.007965679311163537,0.009481787307105504,0.007871161295057381,0.008002335393532145,0.008140881064273216,0.008541127730410604
0.00894844047790116,0.009055980907346136,0.010986817535362105,0.009692239497749198,0.00980354295342609,0.009331169498601534,0.01066494808032451
0.010878614411804035,0.01020215592543874,0.012623573029312036,0.011672984809327595,0.012151039756763906,0.010559713447671853,0.012992502293291084
0.012931385811819235,0.011439941697374974,0.014505780390712443,0.013767393178168443,0.015212910900038738,0.011926723570291502,0.015321033375761666
0.015073321208777005,0.012826370313396859,0.016838268065753545,0.015934997179677047,0.018961858091412483,0.01365950527674774,0.01761565201138107
0.01729252845128306,0.014441151836554677,0.019826137101821587,0.018145543036559585,0.023207452876664376,0.01598744957145434,0.020010867790732217
0.019591072029613403,0.016359664053536015,0.023498184915625348,0.020382080851443884,0.027753972167178682,0.018890163076063955,0.022739680731690325
0.021975780036063944,0.018572723532310747,0.02765146934587635,0.022651603285730227,0.03241090515913442,0.022100097285358344,0.025913948086931468
0.02440058490017384,0.020931855644020333,0.03195806077171632,0.025009175695678107,0.03687727328056984,0.025371073856776852,0.029341950076824577
0.026730619088532543,0.02325173024661069,0.036182355914416986,0.027571390122138453,0.040903806131427016,0.02860400131238281,0.03277981494617862
0.028884693625005186,0.025452363675546177,0.04030848063939377,0.030479805901999925,0.044679190081009026,0.03180484540230242,0.03616443775829604
0.030901298656210812,0.02753811733478,0.0444115638811732,0.033830618393946375,0.048225287380665255,0.03502608554404754,0.03951569636514163
0.0328676533539989,0.029519734223274217,0.0485102769803437,0.03760941576807326,0.05155405745098694,0.03831411976565058,0.042847257859558535
0.03485532609993236,0.031396542663946966,0.052547507526664816,0.0416575364871715,0.054663313686819086,0.04167423301323511,0.0461180467833438
0.036890382783532016,0.03318350640592087,0.056453008212849876,0.045760620471127084,0.05759309070672662,0.04507459163502636,0.049302968555194636
0.038969474051938874,0.03492921410685193,0.060199825841811244,0.04983087741632976,0.06043208516517527,0.04846307799353988,0.05240268414537552
0.041095392422971645,0.036699119589880355,0.06380500686163337,0.05395777829259201,0.06322944321546822,0.05177664017372605,0.05541212316808609
0.04327532757579144,0.03853753307313464,0.06730082871013111,0.05823424114514317,0.06600547117817408,0.05495754513274544,0.05830901799640995
0.045497533939681964,0.04045086237148832,0.07070821515942084,0.0626688613786631,0.0687627266281607,0.05797282719491616,0.06107693122998928
0.04772489945052434,0.04242848425104251,0.07403812233834585,0.06726915531579954,0.07150404590860004,0.06081317714212566,0.06373231331598131
0.04992113231397711,0.044469567483237805,0.07728817573966824,0.07208999395536954,0.07424147094765245,0.0635422608935022,0.06632256906189819
0.05207045051295223,0.046576069350468347,0.08044573347008208,0.07716662751088789,0.07699072016371084,0.06621890221139491,0.06889378630883804
0.05417435323665801,0.04872640532192121,0.08354560004054949,0.0824002485318669,0.07976217663727361,0.06887700418054517,0.07146580916116352
0.056245982248200856,0.05087893781092308,0.08663591278484513,0.08756091191093321,0.08255130144194359,0.07152480815967645,0.07403554429081757
0.058316034312045475,0.053000664838614105,0.08980429500711375,0.09241696229225256,0.08533745226943179,0.07416312432275979,0.07659978728060553
0.06044025149661452,0.05508037031650094,0.09316542083491132,0.09688426481015841,0.0881123653215507,0.07679929150317903,0.07917458219733214
0.06267696320050908,0.0571218662978591,0.09680905981666557,0.10098744561971043,0.0908656879001756,0.07944827894977215,0.08177387252479996
0.06503644506728952,0.05914101698443668,0.1007035829771198,0.1047790980056955,0.09360893449663729,0.08212311116789234,0.08440716853511802
0.06747177944322003,0.061171753892964434,0.10469342838433107,0.10831115949017477,0.09639017047292468,0.08482747748049564,0.08707308094382524
0.06991714852821765,0.06327622543754276,0.10863204765774036,0.11162719821576479,0.09929778537571242,0.08755133345257939,0.0897564469150225
0.07230090162401198,0.06550551359835804,0.11245361595070039,0.11476178178766004,0.10244364728251082,0.09027526310337049,0.09243716805672118
0.07458407072581567,0.06785240568944025,0.11610132359583514,0.11774138352160897,0.10589985780082062,0.09298345293180314,0.09510285716342073
0.07683033619116049,0.07026135366760175,0.11949420229886006,0.1205870576639583,0.10960505473151964,0.09567625980430454,0.09776228611523805
0.07919985318462187,0.07266077505067578,0.12262455498653717,0.1233156104240452,0.11339197388228026,0.09838543646993138,0.10046020961040567
0.08190266414090949,0.0749806203655246,0.12554054898313427,0.12594056111029933,0.11712522938384087,0.10118372050324145,0.10328211012008451
0.08512563178640742,0.07720743354751171,0.12828952252624945,0.12847314305872692,0.12074378997685545,0.1041772756780526,0.10633902245757361
0.08895193625937284,0.07943349198454853,0.13090504091419797,0.13092246924375395,0.12417510352228257,0.10746589527074053,0.1097087503388782
0.09332363658078603,0.08183730436829002,0.13341029484557443,0.13329657277612017,0.12734769034074409,0.11104899141168352,0.11333994130116833
0.09804596473504058,0.0846311588424306,0.13582150194263748,0.1356020545399435,0.13027464983139608,0.11478661872744107,0.11706751677018394
