col0,col1,col2,col3,col4,col5
0.0012133228158821012,0.0017172015112473637,0.000612,0.0006967462345761548,0.0006438625157728228,0.003573239932854991
0.006355087527076868,0.007871577501685833,0.0028866572831111946,0.003134275382529692,0.003990968546373085,0.012114614434115328
0.013390076086144875,0.014974734124092894,0.005006086561768865,0.005053369059420089,0.007427338724667072,0.018464356114510323
0.02221453639859709,0.021879801647399683,0.007474659971138547,0.007030281175015975,0.010829592423331086,0.02402439399681128
0.034951781209826095,0.02960486016635939,0.010637508275456236,0.009504726969977496,0.014905810874890532,0.02978719977811485
0.052836646694644884,0.037061961783694704,0.01455618624826032,0.012553092683351919,0.01999288393889929,0.03581493492158366
0.07438200258396886,0.04553358265987169,0.019188816522391725,0.01608474990409151,0.025929354011451744,0.04188435364554842
0.09671803186340307,0.05668651117312728,0.02453488124197047,0.019971989265202782,0.03251819555883118,0.04802826311622624
0.11860334726868156,0.07055324495587473,0.03074989722522379,0.024099037286250773,0.03979145398321793,0.05455876617450232
0.14082696539347297,0.08730515986909229,0.03826531879153169,0.028384868738785735,0.047973712250463915,0.0619667853484184
0.16452804927867992,0.10624022946651103,0.047906993905956985,0.0328094443357568,0.05725428698301565,0.07078264736277762
0.18977235430240597,0.12602965090912718,0.06106750190103151,0.03741751112296578,0.06759322393297823,0.08144578511071503
0.21700715448560765,0.14571553514714913,0.07973920707331555,0.04228420495116586,0.07857032144435769,0.09438389631218165
0.24590534664045224,0.16516711537742348,0.10558591162735126,0.04749937665278575,0.08970958418151236,0.10992305758183646
0.2757057195388632,0.18507417316154307,0.14077940780297182,0.05325937287258259,0.1008203692944497,0.1279151655606518
0.3060534320506102,0.20643122685131704,0.1833656835795085,0.060135485312298294,0.11176882370993042,0.1477214443197484
0.3367156595054786,0.22911990331089338,0.22721820993203648,0.06934604699512363,0.12279205573177061,0.16862601217409054
0.3669658832978058,0.25157669133415655,0.2675390604569331,0.08214314150081461,0.13441595943813597,0.19051859303296995
0.39589938275881037,0.27283026428308205,0.3032294310507327,0.09803825759256769,0.14730151131323593,0.21472200344419323
0.423174824958567,0.2933050464386584,0.33535783472080116,0.11461638581195706,0.16213048863177076,0.24184337177542609
0.44907539753844256,0.31377788224512904,0.36479667091691204,0.12994845193704482,0.17905765898719359,0.2705262955071477
0.47411154424222973,0.33456547928516084,0.39204328327621585,0.14380795336744984,0.19714245783468198,0.29810446031187404
0.49867456462121246,0.3553387246264301,0.417898079343081,0.1570727715588441,0.21498116109561877,0.3231448189267301
0.5228942688584941,0.37537157301153934,0.4433192876624163,0.17127247981409127,0.23214998601805467,0.3460982792086362
0.5466318571619574,0.3945884477142555,0.46860849033472207,0.18845614943266148,0.2497160680759828,0.3684656296828492
0.5696363874766501,0.4138085877826813,0.4928812580656436,0.21037137880256912,0.2689573435810241,0.39205622625288394
0.5922716646043422,0.4336288421258446,0.5149816144476005,0.23738046171624752,0.2895266617752361,0.4186282610314911
0.6160627014468993,0.4536804272724347,0.535046024249517,0.2693306849999824,0.3098503391975214,0.4485388591221948
0.6426158688453608,0.4733148772624054,0.5539516907080531,0.3065899494381525,0.3290668707854585,0.48049018976751284
0.6716711093404135,0.4923874285957116,0.5731891428847044,0.3487781022577348,0.3475076140141878,0.5132185661536128
0.7012890963824507,0.5111559336767585,0.5946867401088978,0.3936960844553544,0.3662471336104472,0.5455638736177228
0.7297967856984291,0.5299505374986198,0.6197734182776268,0.4387675280849718,0.3868709951569932,0.5760644298434694
0.7565007822091243,0.5489491499094242,0.6476668615608393,0.483055138187886,0.41097692507803757,0.6039546240415886
0.7812690006980104,0.5681101947770654,0.6762100135035638,0.5270820032580337,0.4388878503658859,0.6296641041733435
0.8040095122738539,0.587161261482326,0.7037834135926063,0.5706250898775135,0.46924026712383277,0.6543976074649156
0.8243883944851402,0.605864183186436,0.7297565482461849,0.6113372103999575,0.500708991034624,0.6794739620738477
0.842151088555303,0.6248971750049785,0.7539942486433997,0.6469788979006854,0.5322038577757144,0.7051314452714464
0.8575457662747756,0.6459904260660896,0.7763508662053024,0.6772935934632629,0.5622785079063094,0.729704896636393
0.8710701133592301,0.670392815326715,0.7964458886631178,0.7032954350984896,0.590028421623354,0.7513958723123059
0.8831526993407084,0.6972231578322434,0.8140649995716989,0.7261201349661137,0.6157106082069294,0.7700252563632697
0.8940875614984314,0.7244028658209837,0.829499469840727,0.7465831181414594,0.6403960296506563,0.7862823792582824
0.9040670027406802,0.7504753711087462,0.8432376933319585,0.765195280944452,0.665400857830318,0.800809770698845
0.9132179618922193,0.774914988454406,0.855681123310195,0.7822593448144851,0.6912436186663005,0.8140214496203193
0.921626702941558,0.7976038511447777,0.8670966433507499,0.7979759116086953,0.7165924765722854,0.8261633487748141
0.9293596888922057,0.8183456323058658,0.8776569289580023,0.8125227833953983,0.7394261495165972,0.8373914595735722
0.9364662900218622,0.8367438331702444,0.8874760416435221,0.8260093528730572,0.7591891239448263,0.847811948165676
0.9429878996578613,0.8526841235481736,0.8966314547350116,0.8385266726376648,0.7764576181286632,0.8575068243983385
0.9489613055777153,0.8665355806075931,0.9051781250808637,0.8501553925502244,0.7918948386434629,0.8665446981435366
0.954417029616327,0.8787844979743503,0.9131585733695341,0.8609655564244064,0.8059417613621909,0.8749854360755595
0.9593873087126273,0.889803746203365,0.9206078681945982,0.8710236390813341,0.8188609689208808,0.8828719836428961
