col0,col1,col2,col3,col4,col5
-0.1958672520439141,0.000984366686193378,0.0016278016805856513,0.006161453325559249,0.009657828145782334,0.0003245172625136623
-0.00126608731238555,0.00037152428691030766,0.0007841719371889897,0.004181767872092836,0.0054997943246878275,0.002247121305171889
0.00039532737788630504,0.0008549272174513746,0.0012364440261182022,0.008049448924785688,0.008732460884252672,0.003972257817309861
0.0005963830775736701,0.0016343456625278283,0.0017968809074593178,0.011361947666549344,0.01183544652487412,0.005753646753145783
0.000821193906324593,0.002866165877860879,0.002593386376688425,0.014425257694193758,0.0159856677127246,0.007793634629376398
0.0010643490661783296,0.004668710051641404,0.0037388587674210927,0.017564552475175334,0.021319070878326296,0.010025833030773857
0.0013300903018869505,0.007034302274671814,0.005385545638239552,0.020766570666535134,0.02740456410284548,0.012273388308882508
0.001649230067553395,0.00994336514024339,0.007814944551152758,0.023920969227395804,0.03347942930109173,0.014440658692441322
0.002102660381805668,0.013507313559047667,0.011313510489588428,0.02699511492357729,0.039169312777061226,0.01652193788858959
0.002814512840926589,0.01758224841573872,0.0157723578402768,0.030013970949964858,0.04448414440738908,0.01857618757897866
0.003876729624329894,0.021679542513375418,0.02074989479411844,0.0330451418284988,0.049533003539031624,0.020715624572239254
0.005309518048024771,0.025472113105613422,0.025841313554234017,0.03610871021687459,0.05438011113320292,0.023115734820664854
0.007170443327110698,0.02891324980496448,0.030812497147074628,0.039194793167761754,0.05904811474458168,0.02596635601000945
0.009706050873808315,0.03206437714756129,0.03559259428692365,0.0423331869106884,0.0635485626402453,0.029375239774049832
0.0133223066006018,0.03500364821015695,0.04020265909204663,0.045615851987772814,0.06789586911629437,0.03334971688200593
0.018314952605972535,0.03781824216143556,0.04461537639411947,0.04913983581579865,0.07214522706315202,0.03792962877642491
0.024681194236227402,0.040602189151367714,0.04890387444907496,0.052951337052347607,0.07640923965049375,0.04334076637185416
0.03222146445099146,0.043433549509945296,0.053204035077942066,0.057042115157767095,0.08087176928594156,0.0499605130631779
0.0405461798544969,0.04635791304874488,0.05771177308211765,0.06134240275834832,0.08575537858558789,0.05803623238268786
0.048868335911575835,0.049380253494003795,0.06252851307672262,0.06572657002985587,0.09123080259249379,0.06768114419148188
0.05663700879688614,0.05245916438798553,0.06764905065621044,0.07006900225340291,0.0972948130530665,0.07897604870859393
0.06387034401466911,0.05555016495623334,0.07315535054264459,0.07430167534377996,0.10374549380303294,0.09112588890141485
0.07085390956939312,0.05865670996005004,0.07938949332339042,0.07841876631080405,0.11030393454152376,0.1027173733972931
0.07801340013452995,0.061834199961102496,0.08686469393462874,0.08244326278372412,0.11678077098786119,0.11321045007456004
0.08594377179747972,0.06520175376021096,0.0956073227242432,0.08640200610019329,0.12319762769966099,0.12284459224466258
0.09508523430987686,0.06890882277285029,0.1046759896188465,0.09035088461745229,0.12965924320484334,0.13212354434522935
0.10501029917949523,0.07299542792766378,0.11312880961077904,0.09444363152592938,0.13617338808686813,0.14175460210083035
0.11516525231490192,0.07735386136060188,0.12076770352010179,0.09899561454295158,0.1426601711757554,0.15236114167246584
0.12559161718727319,0.08185479685121302,0.12786328877512332,0.10447293722626919,0.14905024259666894,0.16353549424202998
0.13637346927687272,0.08642335174434088,0.13487789295312969,0.11127935931273741,0.15534824101696654,0.17420513817825162
0.14750725054251543,0.0910478861576105,0.14238944330200223,0.11955637307125079,0.161642633453121,0.18396697385582048
0.15920201147126345,0.09579468581126936,0.15074825722163113,0.1294818269216309,0.16815168138854478,0.1930277748285217
0.17180333682117302,0.10084380169148019,0.15990485263042625,0.1415550996751999,0.17534799221508207,0.20177067626727732
0.18533128056352202,0.10656996979963794,0.16973384042661258,0.15602772094392972,0.18380123784451255,0.21065526723136083
0.19936299403005928,0.11350913429072707,0.1803887000776789,0.1722582200518254,0.19323876836233844,0.22011199245204827
0.2130158155047469,0.12176455071224405,0.19214039613762368,0.18897093524701514,0.20253077948834128,0.23021277700398934
0.22540797771493631,0.13067138741080214,0.2049066440386486,0.20478194952639342,0.21107930438906072,0.2406005061052984
0.2363708665889489,0.13986054203945478,0.21818284522988177,0.21878367882206912,0.21899975567099206,0.2507331005341289
0.2461568317319427,0.1494771604620239,0.2310175477610114,0.23095500979271266,0.22663126487539284,0.26009302279145524
0.2550436273758067,0.15956462701381782,0.24259045381606595,0.2416748456116028,0.2343942425840867,0.2685820564661265
0.26323486071488095,0.17014584181103867,0.25281056749755076,0.25130456273874985,0.24273631967238013,0.27634096115343076
0.2708692213881955,0.18148619232654314,0.26194035908239627,0.26010074331202176,0.2518237506531704,0.2835270255932428
0.27804282491347654,0.19385216090092813,0.2702428832255001,0.2682377646700354,0.2614049050796457,0.2902569718046996
0.2848252688766469,0.20709157934183198,0.27790613656573615,0.27583512959692924,0.27093703895464083,0.296611987016709
0.2912689232987003,0.2206167343848055,0.2850588021745349,0.2829789845446024,0.27982166402549125,0.3026488314549037
0.2974143045826918,0.2334200609360061,0.2917889024368161,0.2897342467924418,0.2878474997559787,0.30841029383539836
0.3032938414916988,0.24484989912339294,0.298160351348386,0.2961500691221239,0.2951457535390616,0.3139283887199777
0.3089349821963669,0.2549423559927076,0.3042212088335684,0.3022665290179387,0.3018757722939396,0.3192290525894551
0.31435924270265864,0.26398359669683563,0.31000859602198666,0.308116023268156,0.3081604776400698,0.324332821491671
0.31958594298554105,0.2722258692200479,0.315552497765098,0.31372447075541676,0.31408469604416595,0.3292576931891941
