col0,col1,col2,col3,col4
0.001601709768386473,0.001369767317862259,0.0015992987544910101,0.0014285290110608673,0.0012875368715869388
0.010276971623557396,0.009653451486321761,0.012395981800348954,0.00851459507110059,0.008229102647890446
0.014354565249374332,0.014450219806402964,0.018144592928307408,0.013024207833445897,0.012924092354163983
0.017305004029195645,0.01903610131184302,0.023432378500469628,0.017709099735903566,0.01798261919990714
0.019861701569426876,0.023924855268075324,0.029063966874503452,0.023258813949937496,0.023889793024733423
0.022933594104813347,0.029368580398632375,0.03534510828911641,0.030067618766794254,0.030295924585157487
0.026485937838128602,0.03557977804736074,0.042339227190293496,0.0382244726158898,0.036169894504927365
0.030338365035080774,0.042671941409555034,0.04998690765334783,0.04730930161432234,0.041172636181332524
0.03443404029865731,0.05057724245149327,0.058213144611220596,0.05676679463358482,0.045692981841713096
0.03873036419149332,0.059120310891916224,0.06696510337380322,0.06649353035578928,0.0496753325570348
0.043131191010526114,0.06815159036804412,0.07622337721002001,0.07671156373464336,0.05398122134916772
0.04751278492321233,0.07759259833698735,0.08604254391842373,0.08732601007605852,0.058737267179564255
0.05180777360853793,0.08745475039352642,0.09664950495426063,0.09866183396527319,0.06405065063230181
0.05609390974442401,0.09794310295482674,0.1086436306241785,0.11068818389277674,0.06992370216723094
0.06057778989832758,0.10963367288212002,0.12332861685999483,0.1228352597281756,0.0761425383877271
0.06541543279125862,0.1235657624603154,0.1428608285733942,0.13459113326893027,0.08236434189171217
0.07056968877577363,0.14066312059421313,0.16920849216105024,0.14590628902834207,0.08837926447014859
0.075853723908945,0.16060451489202915,0.2018603014761298,0.1571492716173005,0.09422701665037694
0.08107560050226251,0.18187875958034755,0.23727845234751951,0.1687318129812684,0.10004289191771741
0.08615668627963617,0.20252321432484094,0.27100217131782195,0.180784393548692,0.10590619575192332
0.09118360221543485,0.22048639893668215,0.2995789410746347,0.19309278010570574,0.11182483689161665
0.09630035687548807,0.23486152448882636,0.32238512124682944,0.2053295111263796,0.11778788981765266
0.10157406807268445,0.24640959503295304,0.34126638996771375,0.2174073413582605,0.12383435665005592
0.10698372662850304,0.25623512059720543,0.35813827108891316,0.22957861667794988,0.13013883596159642
0.11249386166522729,0.2651052853425312,0.37403448728598343,0.2423369721674545,0.1371142561982839
0.11812640582242576,0.2734654627266903,0.3893737575162799,0.2564686337450512,0.14558444411035493
0.12404894177132726,0.28156908597728647,0.4043392056387927,0.27310085305455767,0.15682888539403594
0.13071990857214766,0.2897092473105815,0.4189076261960897,0.29299024167458293,0.1718893075524736
0.13907079207298553,0.2982175195332856,0.43347560089784026,0.3153348608579204,0.19026649702754525
0.15045242658704253,0.307787351706568,0.4483257805487179,0.33811117836503213,0.2098198234602038
0.16574985612506984,0.31965219887058394,0.46321757363575566,0.3594110005390416,0.22802189016703384
0.18411723336385521,0.3351462319135296,0.47663774124658376,0.3783948644485393,0.24317470807774277
0.20323151702157383,0.3542626111577018,0.48707040404543867,0.3952590252115435,0.25531937972675484
0.22053707241848075,0.3750392522676262,0.4948023254980169,0.4100115485383919,0.2655405005926281
0.23467500941571767,0.3948478243607094,0.5008940884021092,0.42273402356042994,0.2747662610954121
0.24609745924912255,0.4116882930399589,0.5060757078414271,0.4340449199321801,0.28349961637923166
0.25583443599457273,0.42527648882352215,0.51070816881952,0.44454479744599446,0.29197717820530644
0.26463321664661005,0.4366343076364167,0.5149567313104737,0.45459406253801155,0.30035546164601
0.27293289058029063,0.4467726299148228,0.5189022829151992,0.46438572761393243,0.30885573728130694
0.281011258129452,0.45626770746897777,0.5225933568861039,0.47405531474594476,0.3178899906602446
0.28909754280358396,0.46537322068729375,0.5260597208487334,0.4836804152381222,0.3282507528457137
0.2974972096784124,0.47418950840984025,0.5293240817516832,0.49298753506361254,0.3410784162078753
0.30682683008458445,0.4828024062188004,0.5323881884027312,0.5011303008644175,0.35690395141690234
0.3182442136425354,0.49136984650923476,0.5352831964493643,0.5076248292528762,0.3746003483774743
0.3331489944023638,0.5000477567464847,0.5380197692186551,0.5128426382019996,0.3920191830934188
0.3518211222316821,0.5085389391176753,0.5406061558354532,0.5172953943546487,0.4073345842847224
0.37250954473746145,0.515863905898599,0.5430477213462932,0.5212826399755418,0.4200527465481943
0.3925539130058393,0.5214998169998548,0.5453501845147072,0.5249486633249124,0.430879984514757
0.4097859883021484,0.5258621932018507,0.547514093092255,0.5283605653273745,0.44072114243181715
0.42371953261206463,0.5294907194394213,0.5495340147297888,0.5315546056273072,0.45010515279476604
