col0,col1,col2,col3,col4,col5
0.0020040491491169253,0.0017734184288700054,0.0015571470971539828,0.0021748273278513605,0.002248538903216477,0.0022197057121187383
0.023225826267788238,0.022596191881694518,0.012295965529112315,0.025303283004836787,0.02832198343281428,0.016659620996186897
0.04227869960958432,0.04633563828665847,0.018562161635629324,0.03869905020738342,0.04933832602142544,0.03125488719596328
0.060103304039259293,0.0695537057782301,0.025084958616231723,0.0463403695492379,0.06145203560638767,0.04350157619276722
0.08011240388160765,0.09131284319994243,0.032838665324250574,0.0531542278193312,0.0763096167804359,0.05300573837182531
0.10283342345684454,0.11195684817641945,0.04205757495157689,0.061287698502334426,0.09322097211811943,0.06115641120720002
0.12661719260637905,0.13315472507371065,0.05318214955878209,0.07069512940379383,0.10996240854378327,0.06860089924764612
0.15069466538043516,0.1570791860001717,0.06701731350760225,0.08065013844242312,0.12530044741908547,0.07595446747748619
0.17655293401264147,0.18494560485685796,0.0838186107419635,0.09056321077315,0.13954170080205291,0.08385154832171936
0.2056583975226,0.21508438813874264,0.10262302466962833,0.10018479227290569,0.15335517512093308,0.09282084320642929
0.23786406981938396,0.24451081640480107,0.1236913183793313,0.10946192046185858,0.16705377007182415,0.1034296908257099
0.2729339848687637,0.2717137147107979,0.15008867348048235,0.1183406270494348,0.18065551662925391,0.1164525487126588
0.31079186916636886,0.29652477478090855,0.18731701378945248,0.12690636420502904,0.19413581844018524,0.13262653193804544
0.35084735753218316,0.3194619984549712,0.24139236876551604,0.1356476949225854,0.20743425106972296,0.1519504387078543
0.391568715293822,0.3412977635954742,0.31061114053656175,0.1454578632076431,0.2204044579656168,0.17381433305263333
0.4307896563040766,0.3623374061591169,0.3805515292215773,0.15750862031615345,0.23307151034845477,0.19797227750421836
0.46792303148785325,0.3817940874960646,0.43477458962490034,0.1729670797532783,0.24589547806659315,0.2252323724783965
0.5029835494619352,0.39882117265464656,0.4712256676969745,0.191816070919295,0.2596415028463387,0.2577731089239339
0.5341803229337814,0.41377999708483754,0.4970219003990337,0.21175240349513294,0.27507248054425093,0.29771283827262196
0.5594303520764541,0.4276437582010047,0.5178627306622633,0.22992538134852178,0.29257513490591947,0.34454856664732725
0.5801959583436817,0.4413695261661374,0.5359703502471346,0.2454322257262757,0.3114434107207188,0.3928684298247034
0.599133345485824,0.4555497448131164,0.5526079131971765,0.2591767114136278,0.3298862399757043,0.43406167389516354
0.61803036898061,0.46966698510413013,0.5689199888828899,0.2730293090100311,0.3467766802274778,0.4653544285273512
0.6383662423524079,0.48290749807447303,0.585582502398385,0.2897859928515314,0.36340635190783255,0.49113193623105916
0.6613008543469373,0.4960253814070005,0.6028746398367286,0.3128778289448243,0.382566216903719,0.516873241562541
0.6859248098733391,0.5104172824701505,0.6211259770284558,0.34427698942498514,0.40506729542915726,0.5475547307259223
0.710789589945504,0.5259897337493554,0.6413121237321034,0.3830936219088477,0.42864891235836766,0.5868972021279709
0.7381364409872505,0.5416461469119522,0.6642830978673978,0.4286163615209531,0.45102235282958614,0.6330934719906967
0.76945629476223,0.5571189585320244,0.6887875713492065,0.48151582548673466,0.47196530056322017,0.6784777498787762
0.8016433455968519,0.5728867857349826,0.7136128655885873,0.5399129731951279,0.49286020691885274,0.7184697068772441
0.8321893938170178,0.5893222677645604,0.7412754650053464,0.5986827524882311,0.5160482193924576,0.7534101008444646
0.8624906325661023,0.6065949234201455,0.7727807671483512,0.6554784594856852,0.5448556342875189,0.7845166157509998
0.8946540796245128,0.6250906767290244,0.8047570043633839,0.7134644196260008,0.5825006964874184,0.8135116286492885
0.9273020874142008,0.6457706361014437,0.8350588611963342,0.7765195773912137,0.6277662068452895,0.8429442659217251
0.9559863064290938,0.6691338168941471,0.8653796242864361,0.8430276650754444,0.6733483671548605,0.8749476312895935
0.9758945765214125,0.6934617206139625,0.8976403833665276,0.9044979669687948,0.7137719865018038,0.9094270237305724
0.9865340924014206,0.7180770818835475,0.9300981109093053,0.9486217840066626,0.7489175262625042,0.9429889385438543
0.9914820401107929,0.7460209992896987,0.9581363399733983,0.9724310236108705,0.7800151992829597,0.9684625244450614
0.993818969994613,0.777815136105955,0.9771249933025304,0.983405793773864,0.8086731521805505,0.9826734295916498
0.9950594052380335,0.8098757426639615,0.987080183471573,0.9884755140405626,0.8373191143894755,0.9892944857980301
0.9958235503273012,0.8404975389946252,0.9916887413581734,0.9910931236827386,0.868337642461966,0.9923524120760672
0.9963599006281232,0.8715932618451541,0.9938834174196733,0.9926600311186696,0.9021804727877765,0.9939293469727501
0.9967702218746399,0.9044872324760522,0.9950643844211082,0.9936905876561034,0.9363077281755038,0.9948831722326019
0.9971009974989613,0.9366585630602446,0.9958038718552096,0.9944775174552407,0.9640071635582937,0.9955496367814891
0.9973768299266639,0.9631940972197707,0.9963286201483523,0.9951142408266015,0.9804337612973055,0.9960641698727659
0.9976102759805514,0.9801134376930816,0.9967346225379319,0.9956464645982084,0.9882650348351492,0.9964853075820446
0.9978100470187362,0.9886247680505951,0.997065169272532,0.996100251253026,0.9918406503589318,0.9968412428871226
0.9979822440303885,0.9925323158529522,0.9973414270429437,0.9964915653566261,0.9936281992068029,0.997147437888924
0.9981314177887526,0.9944184832380611,0.9975762350828852,0.9968311547068008,0.994671092580575,0.9974115438146889
0.9982621240397989,0.9954573818762283,0.9977778962800857,0.9971257881433899,0.9953798492519945,0.9976273039264354
