col0,col1,col2,col3,col4,col5,col6
0.0008675303144000763,0.0011420217831669885,0.000612,0.0003856488004795157,0.001311347389516434,0.0012476366489779787,0.0016645566130934358
0.0007708470045219408,0.0008199985239149084,0.000763023287979081,0.00037300442627816085,0.0007608458425821418,0.0008704090731288596,0.001025311042384611
0.001300728197973467,0.0014021473526576547,0.0013536292597430184,0.0006780534192369386,0.001172089711794994,0.001457088493871531,0.0015678640491185688
0.0017774729569882393,0.0020766966024449393,0.002037912404158456,0.0010777927372324495,0.0016643046369505708,0.0020830182263909757,0.0021089131004605696
0.002277618234812844,0.0028991021371947276,0.002899973467699861,0.0016487158449633179,0.0022935540084643327,0.0028602287387863544,0.0027323280344692144
0.0028544575784565014,0.003811882312894625,0.003966677811533004,0.0024421475947723637,0.0030898455673614867,0.00376843224728997,0.003466262521261987
0.003553427766795713,0.0047775588973823025,0.005210381066536183,0.003463843562746751,0.004054127377640398,0.004730699273163227,0.004322397011322144
0.004439046806787045,0.005786562507104345,0.006561860245834444,0.004692766179554563,0.005168590679204015,0.005757654830023036,0.005356256755575672
0.0055932400569161135,0.006825412872309488,0.007953984667090406,0.006115851508777537,0.006431271857761025,0.006869631907921368,0.00667458803591633
0.007058917072876277,0.007885689775632497,0.009385270417455623,0.007738461107456151,0.007896821889998426,0.008038048575316366,0.008378830672580932
0.008794736090496247,0.008981629599100089,0.010891405825848821,0.009555930430255655,0.009707697703055601,0.009231895629862583,0.010478293710256863
0.010719331509213042,0.010132529724911674,0.01252063501748571,0.011535277333851063,0.012085206591641705,0.010458629539382341,0.012798633821003155
0.012770949263844695,0.011373813781423249,0.014378638345446655,0.013630158572711845,0.015211483475909839,0.011810378708306158,0.015130883465236918
0.01491368021946436,0.012762227260128546,0.01666379421072553,0.01579962110164285,0.01905289878030637,0.013508457996872081,0.017426934460408293
0.017134038707823443,0.014377371819195382,0.019590029998789622,0.01801285667656193,0.023393077202886744,0.01579468243139083,0.019809549135188568
0.0194333131031173,0.01629531868334393,0.02320973551779987,0.02025224360398995,0.028015831708818398,0.01867363002304686,0.022509279254208845
0.021818705831332715,0.018508604051053444,0.027338250373648468,0.02252351645739703,0.0327172995823453,0.021882918666624434,0.02565694455438294
0.024247724853942436,0.020870137842681418,0.03165090874208947,0.024879498820135088,0.03721253607605172,0.025163237794424795,0.02907929876225347
0.026587022682105815,0.023193923500472658,0.035894921802904364,0.027434518438861386,0.041242848585111465,0.028405655641209678,0.03252382467858742
0.02875051657528903,0.02539852606771125,0.04003904648818799,0.03032976108925678,0.04502372189966819,0.03161271328040105,0.03591537231756374
0.030772681339430733,0.027487684119453147,0.04415497353849931,0.03366368041291082,0.04856846766087014,0.034836633829086625,0.03927042013885974
0.032739984466957965,0.029472221418491033,0.04826568373709674,0.03742724545655813,0.051886550553515355,0.03812560156120299,0.04260730386831043
0.03472593888248731,0.03135150190820074,0.05231749212609091,0.041466545558738396,0.05498710489522288,0.041487050573246115,0.04588590554007133
0.03675961029325835,0.03314059031034889,0.0562396660287124,0.045564187813712,0.05791734019667917,0.04489013271306927,0.0490789634654364
0.03883709998267559,0.034888167402586906,0.06000306323431023,0.04962315559822167,0.06077121451763819,0.048283359890539924,0.05218640304773303
0.04096118995000027,0.036659718233463943,0.06362313029978771,0.053728860961367086,0.06358983337937074,0.05160364932706733,0.05520415960584489
0.04313922103106557,0.03849958055933822,0.06713140147889377,0.057982698390935235,0.06638619316880105,0.054792985824361866,0.05811074959547946
0.04536089360658263,0.040414326840870866,0.07055111116945294,0.062404048397184594,0.06916179031302375,0.05781692154283791,0.060888351911788645
0.04758984131377474,0.04239321044722309,0.0738901336695647,0.06700268800240103,0.07192275114152813,0.060665596352018895,0.06355110671508286
0.049789078714344,0.04443553694309341,0.0771496574862618,0.07182744805922398,0.07468394587318264,0.0633996900694169,0.0661454754199275
