col0,col1,col2,col3,col4,col5,col6
0.000185867921,0.005068933307406359,0.005350941516472131,0.005287009079713845,0.004478100691969616,0.005261992272123778,0.004984437487701487
0.034406481879712146,0.0326217302775414,0.036260302988975805,0.03264859603590218,0.01553879520957061,0.035239352736389916,0.02635646062346482
0.050953602361293766,0.04954120375800926,0.05456790187113161,0.046165472305704426,0.02015884401911089,0.05238597513306668,0.03660574160524892
0.06255576090972416,0.0657625072167466,0.0698707095210229,0.05568061339719793,0.02401501450521147,0.06750187169420076,0.04845626845305248
0.07182061306005348,0.08215960482367309,0.08669334517537552,0.06593985887793662,0.028149447996899498,0.08471196739549368,0.06232678421495192
0.08056338480539882,0.0965137816416105,0.10490940568485409,0.07794705108482168,0.0327146654512045,0.10125277318849062,0.07781964852568997
0.09144169013587654,0.10947860011725184,0.12430543135071784,0.09186418893915457,0.03759793256878224,0.11551132846981392,0.09406424154107358
0.10755819160930095,0.12242885191697586,0.14319839491252206,0.10780994659439937,0.04285217649355039,0.12859333455530186,0.11169652776274658
0.13114084956441383,0.1357448700528233,0.15888897939278124,0.12597734136172756,0.04922598797486765,0.14142734629449533,0.1321711516662637
0.16131711326159648,0.14974001889735294,0.17159873517655264,0.14644912868581825,0.05880278842900918,0.15392986797794814,0.15561747856019664
0.19464291849034474,0.164258033838074,0.1838190616418429,0.16883724120051893,0.07579236969318726,0.16615803625032824,0.17951325512179767
0.2282720911418985,0.1794965022418082,0.19825759209663443,0.19220061422018309,0.10635586382364579,0.17887905014922595,0.1996208047057417
0.26102945634402946,0.1962923656253915,0.21826195393635958,0.21554127105404192,0.1542961977521651,0.1943665112357174,0.2150161500116921
0.29260416876721546,0.21644216630332871,0.24797691833344035,0.23834579312307064,0.21499475804454948,0.2179828017101784,0.22903777005458284
0.32305525916972866,0.24252279338818122,0.28939270449490656,0.2607411636684142,0.2787941483611826,0.2532924029681783,0.2475089390313105
0.3528062629479003,0.27618647292013854,0.3389575049909108,0.2835887832284654,0.339384897191388,0.29483489037015836,0.27676640721357776
0.3820651203942896,0.3151330551737978,0.3891000727956254,0.30851344713428913,0.3922755186091709,0.33195510849303644,0.31639912328118536
0.4088084952819813,0.35236779242491767,0.4326191904335858,0.3376723608310334,0.4294354743857854,0.3594362371348568,0.3553093581678187
0.42982294678404215,0.3816543923998496,0.46748574869151743,0.3732668783355381,0.45248305873273414,0.37902080838320434,0.38444873199468016
0.4463712811306484,0.402658685332036,0.49597216195410526,0.41686232008537244,0.46766407664663523,0.3943915935862063,0.40470511740646703
0.462045805097054,0.41814282053245805,0.5199156254521835,0.4686569966350117,0.4793805872905447,0.4082885897390907,0.4203963465289486
0.47794019830565454,0.43058345069619886,0.5405919002825107,0.526113231287526,0.4904202976197476,0.42204021419821497,0.4340582701818034
0.4924947611893597,0.4419958747812066,0.5592209264966477,0.5831455473239943,0.502805580210305,0.4357656052386109,0.44642124626421675
0.5048142997197834,0.45436751306408857,0.5768168814014327,0.6331611707046174,0.5175280968634939,0.44889589152030174,0.4575664377305015
0.5155440262988825,0.46876444238039794,0.594216507386516,0.674021034433232,0.5333890604319662,0.4609017470595095,0.4676716448331796
0.5256610235795713,0.48386913289439853,0.6118948352957846,0.7083279597209234,0.5484809073204882,0.4717673992995764,0.4771469454187642
0.5357045410059638,0.49746317917073407,0.629810534198505,0.7379854093368386,0.5625521715652579,0.48205235586125705,0.4867106932859901
0.545595597689809,0.5089873036121921,0.6476449371587031,0.7648551375910264,0.5764683516674802,0.4928235330598061,0.4974539070225003
0.5548829479394053,0.5193027572536754,0.6650723216895257,0.7935579649782469,0.5910741458891766,0.5054642275772986,0.5105586297907174
0.5632733726281801,0.5292802612116799,0.6819690459748297,0.8284807486718853,0.6068108246947128,0.5204627461707024,0.5258531633201642
0.5709886165596425,0.5392452439405522,0.698605569526093,0.8693038944413969,0.6235917486202955,0.5362389008994309,0.5413453347763548
0.5787627459223609,0.5489477037320037,0.7156458852760935,0.9103361037286457,0.6409386849781897,0.551071810696127,0.5557705841653596
0.5877501580131607,0.5579245090963918,0.7342353429555659,0.9437266299795392,0.6583165756402735,0.5650087049825805,0.5695766596887121
0.5994118526878824,0.5660299775358449,0.7563711079819069,0.9652289782700568,0.6753484404686003,0.5789682450481779,0.5836968580388057
0.6149724407361117,0.573674282215965,0.7847136547765484,0.9771299799356304,0.6920342437775333,0.593739646182627,0.5988017064309613
0.6343314433890931,0.5817702257441246,0.8202190260854316,0.9835939837574114,0.7088236483601654,0.6096736980434274,0.6150770849018075
0.655623584677509,0.5916984032401297,0.8591043955096325,0.9873616664109472,0.7265919181299396,0.6265915466337727,0.6322026028925353
0.6767725354916067,0.6051674343903418,0.895471136081234,0.9897903101014298,0.7468931487193022,0.6439795806204271,0.6496289029735582
0.6967954208961562,0.6235135213472989,0.9266899186288149,0.9915015328547429,0.7721858453649726,0.6613178634953026,0.666876964825507
0.7140861657710847,0.6465156955050164,0.9525869267840571,0.9927854989452535,0.8046962674487613,0.6782828735343632,0.6837197841973591
0.726652447918206,0.6720015737311698,0.971710594671195,0.9937881907895084,0.8429639488831611,0.6949548675299619,0.7003748932747679
0.7359300014989653,0.6963180013296872,0.9829121475528254,0.99459089368021,0.8812633132962706,0.7118630705225957,0.717517863786543
0.7458679583830853,0.7149915472762627,0.9884573727686364,0.9952467718054705,0.9151019576376482,0.729986869376815,0.7363164698324945
0.7603984996463964,0.7265495401326592,0.9911827062719166,0.9957873018709378,0.9435610695281597,0.7510602771416423,0.7588119620510423
