col0,col1,col2,col3,col4
0.000185867921,0.000533232914166321,0.0006395079878459918,0.0006520038142672033,0.0007477382485152664
0.00044832079671534516,0.0005004492733509531,0.00043197694402624496,0.0006472884635027105,0.000696292575269419
0.0006911364829311177,0.0006272409932576341,0.0005655706594531051,0.0008033606661620933,0.0008464238000669593
0.0008961976580985686,0.0007892267729657079,0.0007155013551002898,0.0009957448885765945,0.0010409212162694876
0.001097812496924031,0.0010119474661408768,0.0009130952586638877,0.0012708935364567754,0.0013268784542091673
0.0013394322051399205,0.0012988999735751112,0.0011712966943374752,0.0016535751007053729,0.0017017848066000886
0.0016225202134762143,0.001649743679841752,0.00149636441968433,0.002155399673465786,0.0021153878787045903
0.001933209420741233,0.00206431783572069,0.0018904967445148154,0.002757631278019274,0.002528463952214436
0.002264423966647925,0.0025409612713436316,0.0023527277823618977,0.0034225154021570005,0.0029392464757945643
0.0026126947006460946,0.0030754162995612843,0.0028796770435826724,0.004128796254217854,0.003341175408592037
0.0029757261986333916,0.0036633137457822173,0.003466289403630688,0.004874640510023939,0.003749387259099339
0.00335115952702909,0.004302169512983641,0.004108904937651686,0.005654904244583232,0.0041739996456542396
0.00373780591530814,0.004991801153013563,0.004810815908141259,0.006463123019855811,0.004608484881981194
0.004134512218934595,0.005738227893776556,0.005591891993739298,0.00731275877328508,0.005051721582542248
0.004541902941400841,0.006563775321599569,0.0065047607737510095,0.008191009849318224,0.005502928660554083
0.00496239314928326,0.00751742541219269,0.007646538051413454,0.009084991715078067,0.005959185660588072
0.005397909948004664,0.008656411167897175,0.009132041280296838,0.009991447629598988,0.006421056471294492
0.005849085840460127,0.00998689599483659,0.011003691616064279,0.010915638617261605,0.00689193563564221
0.006315560139718614,0.01144998805838252,0.01316766206882846,0.01186492012351591,0.007376968725500577
0.006795974662583546,0.012958219500854802,0.015454740390134093,0.012844602424085989,0.007879932978616219
0.007290463503026989,0.014426889107742083,0.01770347944123898,0.01385681297480689,0.008402432840302178
0.007801205609089324,0.015800703810823654,0.019825249169530712,0.0148989474915257,0.008944790557896046
0.008329579749136593,0.017076230267607774,0.02182191641128229,0.01597043937240818,0.009507716680645546
0.008875117226101379,0.018285537623070804,0.023729867135811072,0.017077626211901068,0.010095423503120475
0.0094365983845896,0.01945253571648197,0.025580010226461607,0.018239198180037986,0.010721071187639215
0.010014526656310314,0.020593088540790012,0.02739226287372606,0.01949109432007306,0.011415792610023042
0.010613604243312084,0.021717127137483826,0.02918187136815565,0.020890605114633667,0.012233497348634388
0.011250433326582907,0.022832715009956442,0.030965041016198413,0.02248669599043713,0.01323029873351544
0.011964775336297022,0.023952023798677245,0.03275942435529126,0.024268674683893137,0.014409949716580758
0.012821361195053407,0.025100870879975496,0.03458782640901442,0.026163172605369482,0.015708795689643663
0.013873668276772317,0.02632906829025481,0.03646036999596675,0.028089899807928805,0.01703789172869636
0.015103544738743317,0.02770293206705438,0.038325063093357536,0.029999050062213435,0.018323634618154366
0.016425008421375415,0.02925558330293516,0.04008925313139381,0.031869008813896926,0.019540020546677975
0.01774046272937998,0.030943182665194285,0.04172045135492087,0.03366729615184571,0.02070059093455188
0.018987658271793148,0.032679030964428216,0.04323926559420877,0.03537460518436991,0.02182550808142168
0.020160407143641042,0.034381376979269344,0.04467160584015209,0.03700531692777273,0.02292818026909245
0.021279992617602498,0.03600665788692641,0.046035506896450175,0.03858119773062967,0.02401594991639776
0.02236746934768912,0.037558003846505254,0.047342985651536565,0.04011930505904631,0.025095333803727228
0.023436837269453094,0.03905457247644692,0.048602327153960595,0.04163224774182144,0.026177900551242597
0.024496588606159383,0.04051155210869559,0.04981966726921054,0.04313169377058846,0.02728762279258208
0.02555337546874776,0.04193916492787745,0.0509995973130222,0.04463023863608167,0.02846880545350772
0.026617666249038024,0.04334586291571674,0.052146022623944625,0.04612815444491165,0.02978285198439182
0.027713282585421464,0.044741203194828695,0.05326187401733197,0.047590779564296144,0.03126840947654594
0.02888796008611934,0.04613780632460312,0.05434989837310824,0.04897985181531526,0.03289299527712629
0.030207925752344742,0.047547960392174536,0.05541225093044719,0.05029267919395238,0.03457256721535885
0.031709408190661516,0.04897100086509243,0.05645083786588909,0.05154298746372972,0.03622301635389479
0.033351431620605464,0.05036629910371349,0.05746737178988588,0.05274299837268231,0.03780095085283076
0.03504702681043277,0.051690390279146584,0.058463369842674286,0.05390112519233472,0.039307684607553676
0.03671306723905374,0.052940268942474104,0.05944006167084657,0.05502322241128877,0.04076180157105434
0.03830575849108743,0.05413068792532974,0.060398649229668276,0.056113624522049745,0.04218038403877526
