col0,col1,col2,col3,col4
0.001183129293074948,0.001420748567265262,0.000612,0.0016780947031030632,0.0014565375343050272
0.0035252568589155134,0.004643712267830656,0.004961660281980083,0.004788474089391284,0.004155177456915837
0.004798142985072939,0.008535630408943248,0.00938165794487664,0.007626878449402149,0.006650674271064808
0.006143023343871814,0.01286631096425928,0.01411929768713583,0.0108171646517325,0.00937048122867686
0.00798679680156033,0.018016426554267148,0.019681621740525918,0.014769404127803237,0.012635783739888546
0.010480065522684504,0.024166578816172988,0.026315000503642567,0.01966767597668556,0.01650835017643242
0.013532013444176094,0.031409936119524785,0.03410852469251331,0.02558626894428323,0.02087538402547543
0.017071344380521183,0.03984693593532604,0.04308351929197127,0.032559664920881436,0.025596028775674174
0.021048741032785742,0.049559988675090816,0.053200767689131685,0.04057716850963842,0.030280311391416327
0.025425823301796536,0.060549667931501856,0.06439124141707968,0.0496048477688131,0.035007716071492875
0.030169087632599637,0.07279768990132482,0.07661393730497261,0.0595179917628719,0.04026148475015157
0.035245272630768563,0.08620756503515421,0.08989629404351694,0.0698962220577842,0.04593758845107908
0.04060938793628633,0.10066977018717405,0.10435494653623464,0.08125054077899789,0.05210315599708461
0.04622734271758456,0.11607604867878646,0.12021026301757899,0.0938426988819146,0.05886053300537755
0.05213696554359064,0.13236215053224587,0.13788209097167575,0.10748943842945224,0.06621705769657238
0.05845024538882341,0.14962397912124098,0.15819869830403177,0.12184894429708143,0.07405350343932936
0.06526744814829855,0.16801638422186438,0.18234511861991212,0.13660162231787468,0.0822188729822153
0.07259721601401264,0.18800612715060322,0.21115316102488463,0.15165956318604049,0.09064105920160746
0.0803473521342347,0.2094525401975843,0.24440497496909644,0.16714300691210962,0.09932023929516477
0.08838543384673268,0.23220796169710542,0.2807997140695777,0.1831855465817873,0.10827108324968138
0.09664223086244687,0.2554692795350299,0.3182269493735772,0.19980511436409348,0.11750274740002455
0.10514960953086692,0.27825944946568787,0.35473757186004123,0.21695513563072671,0.12703285361508776
0.1139791272879776,0.300016117724066,0.38953626018333576,0.2346597650341783,0.13690198945314042
0.12318020702019976,0.3206792950611153,0.42222288336320224,0.25304443292553597,0.14720368408213264
0.1327751943687049,0.3404629864320715,0.4526463544086905,0.27228010558125443,0.15813186096389084
0.14278083048371693,0.35957739333809446,0.4824508364490994,0.29262164614282044,0.1700401719253334
0.1532319462047746,0.3782132882964242,0.5119302633628982,0.314556567418177,0.1834786728442308
0.1642185052180054,0.39655029093503547,0.541089490039064,0.3387428756216547,0.19909288201312425
0.17597747334237057,0.41476592675055135,0.5698606999156045,0.3655374992786119,0.2172643762652306
0.1890162000522563,0.43308782261921436,0.5980740194346358,0.39459909618042577,0.23778643874160707
0.20401145523778572,0.45197783385104645,0.625481977260719,0.4249126707813022,0.2598169561051091
0.2213355796435904,0.4721465280428468,0.6517454203888167,0.4552270480378353,0.2820931284891829
0.24071192495182103,0.49424853935590607,0.6765031638598249,0.4847032771008769,0.30361989670397377
0.26125862695452584,0.5183916976613617,0.6995914350907468,0.5130444091066172,0.3240824385844041
0.28187720428720503,0.5439384422687782,0.7210940943808212,0.5402728923357281,0.34355080268723825
0.301903346965487,0.5697491277647334,0.7411593571134208,0.5665448209761259,0.36219129828604174
0.321216308525084,0.5948419575247377,0.7599305109644603,0.5920149370230282,0.38019007018802187
0.33992799816486596,0.6188387450916778,0.7775293343169175,0.6167937611077018,0.397755431411472
0.3581898280789082,0.6417476859537887,0.7940600017640236,0.6409277357984021,0.4151091996551343
0.3761512184684618,0.6636795170591604,0.8096166551953845,0.6643947765173515,0.4324714587741067
0.3939566550038269,0.6847691836475506,0.8242775329747142,0.6871109286966769,0.4501593157162774
0.41175068949357424,0.7051329760506699,0.8381083177617786,0.7089453706823301,0.4687495629553684
0.4297378941727866,0.7248484438660692,0.8511508350224706,0.7297201628898117,0.4889820081508652
0.44831745742036166,0.7439306555941362,0.8634450617927254,0.7492851002529749,0.5112247301956773
0.46815937611859854,0.7623309084092983,0.8750405508859066,0.7676282994767301,0.5350366477394782
0.4899498734382751,0.77992753291253,0.8859591081754161,0.784828641261286,0.5593371676759723
0.5138582186422422,0.7965595575330979,0.8962164227921224,0.8009756904060329,0.5830885492292122
0.5392714375339571,0.812094373546201,0.9058279505545014,0.8161461729618985,0.6058247516321281
0.5650419596868467,0.8265204619141744,0.9147982789442244,0.8304037847214394,0.6275657937621558
0.5901605142292735,0.8399168799272018,0.92312234274374,0.8438017527189334,0.6485185769849331
