col0,col1,col2,col3,col4,col5,col6
0.0010031774092650468,0.0005812139361810031,0.00047562943484233476,0.00045072996813430485,0.001492798763503899,0.0005749435442148326,0.0005211758105902527
0.003268026876900943,0.0020653617727231215,0.0018604010071015813,0.003294458105896269,0.0035657153217418204,0.0021340733188855987,0.0017750408289791376
0.0058649953611637756,0.003732902652537077,0.003630601575278874,0.006597607522603744,0.005754187021290093,0.004007368358130857,0.0031796630774815382
0.008650338689580608,0.005419343720389307,0.005540596269246386,0.009658832375973616,0.007928872200731584,0.005979343504086825,0.0049806955509575646
0.011545908008394914,0.007373192897689539,0.00788581700964486,0.01308151696678532,0.010484230697552544,0.008379406627778854,0.007565607108312003
0.014642748101570608,0.009661365786837683,0.010873743418469294,0.01718149569571472,0.013527072602080777,0.011293011665721404,0.011026812381660275
0.01809406932396146,0.01230923341358788,0.014593035462727381,0.022017207032997484,0.017127022916228966,0.014632678339413483,0.01516610398420707
0.02205953542791454,0.01537466959234956,0.019029811852914427,0.02756599978674235,0.021247405709461382,0.017788161909574315,0.01979698746280154
0.026897680127212747,0.018808054421217524,0.023954762705149877,0.03380661203297644,0.02587558657902491,0.021475214536136353,0.02499081238166789
0.03269372335782165,0.022576119332325173,0.029100840247525444,0.04074592053900123,0.031184308223688728,0.025563499844154063,0.030944293278598285
0.03931469295400313,0.026679582075624785,0.034288978001517284,0.04843524101466826,0.03758576536896587,0.030054827198284836,0.03769098404710156
0.04621906001360261,0.031112616685744564,0.039942308006018834,0.056904531520795706,0.045709251861333074,0.03497386190384849,0.04496939414556351
0.053533160035966074,0.03591597953251311,0.04648664524826876,0.066122375740952,0.05621542816172224,0.04038411175273298,0.05239341675403119
0.06141624175500061,0.0412475576375989,0.054523850530172197,0.07605300409614046,0.06914602371476467,0.046622926671476855,0.05971658579129756
0.06985381074974746,0.04744405883782086,0.06460023432445802,0.08666151395957096,0.08375899685335167,0.054243762065393206,0.06703907488946066
0.07883101894266469,0.054927547029923855,0.07682553457802158,0.09790674982779747,0.09913757035324208,0.06346300661533055,0.07483630720160996
0.0883363987664596,0.06392680381312678,0.09079528241748815,0.10987814792782627,0.1146186622880585,0.07385544861959596,0.0836497683145701
0.09825659860292686,0.07416769480278808,0.10589104699968223,0.12269953929005262,0.12954939574252314,0.0846781888051936,0.09351483124938426
0.1083888607338811,0.08490804213505806,0.12166280224322683,0.13654296228067014,0.1424336256033545,0.09534920718895834,0.10390919314513254
0.1186986871048124,0.09555095420001132,0.1378983345814337,0.15163517461711457,0.15484337647977403,0.10563638996436599,0.11436099690905886
0.12943140796009456,0.10564159109667487,0.15433765332868074,0.16827945575164885,0.1667814063440973,0.1155421710633974,0.12468177874551238
0.14085375261836505,0.11555599029596181,0.17063118736740046,0.18671940598310618,0.17839850710046531,0.12516027082007192,0.13478529353610447
0.15289572574655083,0.1255774135301228,0.18649414908673662,0.20683030991098414,0.18998021564685355,0.13460283406454276,0.14460880247039593
0.16530464255304056,0.1358965753742224,0.20178410268586064,0.2280719076432232,0.2019049608152853,0.14393963659220566,0.154135074711514
0.17794640825477598,0.14682688700615823,0.2165328028746553,0.24988546914033985,0.21435432045338257,0.15314990183508914,0.16338538770112665
0.1908118970821406,0.15851522623294342,0.23089095196310097,0.272116424774423,0.22713377275940563,0.16216308826935152,0.17240520789154715
0.20393726915150093,0.17076193042019622,0.24502193409693834,0.2938876820917355,0.2399761772545118,0.17096418694634874,0.181280177424674
0.21736813066692592,0.1833158297293798,0.259059900977382,0.3170129199640999,0.2527840415428023,0.1796710218568253,0.1901908383148291
0.2311348573545352,0.19608184366167716,0.2731153737055809,0.3415630323624658,0.26560276194139604,0.1885768785332353,0.19946369193797553
0.24523942269389354,0.20906634008394137,0.28726651921136603,0.36748367214123673,0.2785379855731516,0.19805523284616436,0.2094185615630705
0.25966866479828127,0.22230706059316963,0.3015768317384534,0.394578595924293,0.29167586576631743,0.20822643923984463,0.22003873192299006
0.2744258739572625,0.23584526464220118,0.31612490485575756,0.4223873326949747,0.3050482327775979,0.21885912037764735,0.23103951885449983
0.2895455474500093,0.24970129126825072,0.3310363949101121,0.450227895676625,0.3186576436008417,0.2297113980187046,0.2422201597143112
0.305093172862612,0.2638685195589442,0.34653159209319395,0.47738364513601517,0.33249202275488676,0.2407161003789823,0.2535542986452723
0.3211270716718242,0.2783364925635977,0.3629475466989543,0.5033625223975575,0.34652875235378533,0.2519335670239676,0.2651203218767242
0.33764005266540087,0.29311902996972394,0.3806237464095576,0.5279718394828297,0.3607607440922406,0.2634690917839735,0.2770163138887996
0.354561858363359,0.30826662764598595,0.39956835237094307,0.5512118791345705,0.3752257717075071,0.27539780293047283,0.2892966990289448
0.3718418457389567,0.3238605902655685,0.4192937147418446,0.5731711290111776,0.3900467295582046,0.2877427000817403,0.3019690185885434
0.3895043172365427,0.3399695848934546,0.4391666895907398,0.5939659771203649,0.40547067423141625,0.30050464131386095,0.31502455567312115
0.40755634112941397,0.35660816472661816,0.45873007355622814,0.613710796884377,0.4218438457291948,0.3136692752922517,0.328439334646515
0.4258769138513675,0.37376621638055607,0.47768798236854576,0.6325063927895225,0.43935963921143856,0.32721504416674724,0.3421890289081581
0.44443473111085674,0.3914170599918782,0.4958825361944576,0.6504377790217073,0.45773906689716176,0.3411416281605899,0.35627860810718204
0.46354419059422525,0.40939224720616757,0.5133194750971884,0.6675741208744838,0.47635748299464753,0.35549799262342235,0.37077363091813964
0.48378389611681016,0.42741375362185635,0.530096297048158,0.6839707203564546,0.49467455601882715,0.3704235444377729,0.38584205020379486
0.5057239366664642,0.4454180983203185,0.5463105955790607,0.6996747018022266,0.5123294902658411,0.38618440835421136,0.40179737798862886
0.5296271786943817,0.46367217701890084,0.5620327873746016,0.7147235667122962,0.5291435474282057,0.40311302332879684,0.41894303545670686
0.5552693650503312,0.4827071429415467,0.5773062879627453,0.7291499533502732,0.5450943332635294,0.42131217135643817,0.43724038467530435
0.5820094084315781,0.5032017365061419,0.5921657128460283,0.7429839288426394,0.5602932285331256,0.44038546536238615,0.45616514391291496
0.6090174052052347,0.5257409568621446,0.6066322369701287,0.7562518630725685,0.5748767950783937,0.45967325180948915,0.4750819619047207
0.6354691541414712,0.5504723314754403,0.6207243525715881,0.7689770295348118,0.5889539001887194,0.47865503634156203,0.49353873846761087
