col0,col1,col2,col3,col4,col5
0.000185867921,8.903286762522097e-06,0.00014198629486182873,0.00038030509939737694,-0.03745554863158371,0.00013630770940801587
0.0001958679209996311,0.0003348636194906266,0.000648991043520982,0.0037969639449081773,0.005048852088188879,0.0020824508806557398
0.0003744688510508142,0.0008226301237394848,0.0011770404837757658,0.008019816625361172,0.008723500240086711,0.003956782567955966
0.0005751309652240029,0.0016386111625835494,0.001793262181234616,0.011644369593288085,0.012162461692192334,0.005895924917102261
0.0008024704129392065,0.0029374310299167777,0.002631988293854799,0.014862943027145751,0.016550539295825,0.008053433412270135
0.0010508756516520931,0.004810234315231065,0.0038081872744060202,0.018050325952652695,0.022028422850998743,0.01033538075795314
0.0013246358392132538,0.007224448345563704,0.0054774887545542255,0.02123787693093609,0.0281463752949288,0.012582773991898694
0.001657036916531478,0.010165425370865106,0.007928711554342627,0.024357934060511795,0.03417273314905178,0.014729008272844147
0.0021334796697092652,0.013755802534521286,0.011447797057838029,0.027393622746777986,0.0397953152870392,0.016785724690844103
0.0028780894986465415,0.017836622145089086,0.01591602523633306,0.030380261827724332,0.04505192187478653,0.018819816480133637
0.003973261473449867,0.021917292782955233,0.02089054447615658,0.033385234173586686,0.05005334426517582,0.020948733685643477
0.0054317934721920804,0.02568636450813436,0.0259718569753632,0.0364265149437198,0.054859839656464064,0.02335171107755538
0.007313762860501266,0.029106369352721876,0.0309307925008291,0.039492583914905496,0.059492086686459826,0.026216862982126495
0.00987332400865775,0.03224043617050739,0.03569923129325214,0.0426154678030182,0.06396124148044269,0.029643347186800433
0.013522316370103699,0.03516628830565171,0.04029893232918819,0.04588667663968748,0.06828210030621988,0.033631111789428354
0.01855477056879026,0.03797060152657605,0.04470560235619198,0.04940217488420021,0.07250928987704666,0.0382184319299748
0.024958279848267585,0.04074644917918985,0.04898344766941183,0.05320670323026743,0.07675780865008507,0.04363370978630416
0.03252584570084226,0.04357070321953088,0.053268513570192036,0.05729119962030098,0.08121441449007738,0.05026029776684716
0.0408607719103829,0.046488371786522105,0.05774564041141362,0.061584714222415994,0.08610136010313209,0.05834761183053797
0.049174754920966755,0.049504384535087854,0.062486335169223035,0.06596057248235744,0.09158348621066609,0.06800619428127606
0.056930341940287746,0.05257704331128411,0.06740729210560516,0.0702935229732503,0.09764906080093007,0.07930795699331415
0.06415636088166969,0.05566219669613747,0.07239749093384527,0.07451669264385022,0.10409229507792704,0.09144756317650551
0.07114457877994881,0.058763648049383554,0.07739470825447016,0.07862503698211526,0.1106345874484341,0.10301712451468584
0.07832750686046898,0.061937047942877334,0.08238519263769817,0.08264136058540654,0.11708881876943997,0.11348763454339618
0.08630917377709847,0.06530172871614155,0.08743431365068692,0.08659224006813922,0.12348242437317257,0.12310223219658262
0.09550243481876339,0.0690069284349316,0.09271279837684443,0.09053327006840056,0.12992355848509426,0.13236482850970713
0.10544978712993845,0.07309167102294929,0.098557350368335,0.09461653441536513,0.13642047952985506,0.1419826898645948
0.11562025979216727,0.0774477601329856,0.10550574042574375,0.0991517591408245,0.14289251990080284,0.15257829329899403
0.12606821530663434,0.08194580593360848,0.11381337620306824,0.10458630673849935,0.14926945010772175,0.16374161437621193
0.13686729666049213,0.08651143487863032,0.12290286848907438,0.1112731253222385,0.15555464802325997,0.1743994865506779
0.14801745015995532,0.09113308380243022,0.13229966752930905,0.11923860529303881,0.16183358035713014,0.18414999871843088
0.15974090005287062,0.09587754953688954,0.14207134116156572,0.12846856594986195,0.1683197294877312,0.19320011358843597
0.17238052428134282,0.100924744714581,0.15225775798694596,0.13934504901505107,0.17547863854957482,0.20193154236756308
0.18593688407388034,0.10664995702182421,0.16285832833903588,0.15241525411254117,0.18388791774015367,0.21080265812924845
0.19997070825326607,0.11358917343456537,0.174113602079873,0.16763986194037284,0.19330477919042857,0.2202453455853933
0.2135825879636584,0.1218446974816835,0.18634867541228078,0.18418969629040174,0.20260277872021573,0.23033374966498738
0.2259124306023112,0.13075119029505083,0.19951664377984868,0.20054910810875576,0.21116255283019292,0.2407142048762632
0.23681903135911644,0.13994083756658704,0.21313561308598192,0.21526749747159354,0.2190901809233776,0.2508443534052022
0.24656164655454402,0.14955780857270312,0.2262696000823528,0.22802243841804382,0.2267239811249961,0.2602037571268678
0.25541528310243894,0.15964454843124323,0.23810610691180945,0.23916679809057093,0.23448481358066456,0.26869236088903103
0.2635801349168404,0.1702244844735905,0.24855920690520594,0.24910584966053767,0.2428213052069042,0.2764499406973121
0.2711929231732991,0.18156345812269595,0.25789656643587033,0.25813598433283524,0.2519032118091472,0.2836345135229034
0.2783486574679548,0.19392806063573081,0.26638501604148074,0.26645620897806704,0.2614805253645949,0.29036245924845033
0.28511549083371934,0.20716591885525187,0.27421623193756234,0.2742023538936596,0.2710130358835312,0.29671536843296825
0.29154548438155276,0.2206895212066578,0.28152156567147046,0.28147028313791056,0.27990133820848057,0.3027503873797296
0.2976787497326436,0.2334896689924004,0.288391184628964,0.2883303394272452,0.2879296503195533,0.3085097452808358
0.3035477276602859,0.24491623892560585,0.2948907411362759,0.29483706342629235,0.2952297222325088,0.3140257809823599
0.30917875057540006,0.255005585992019,0.30106972006388016,0.30103265652460853,0.30196044250866144,0.31932443768293556
0.3145940747433952,0.2640444082819035,0.30696642869139623,0.30695167152891556,0.3082449844171819,0.3244265845316452
0.3198129078477209,0.2722848732109514,0.31261184313562185,0.31262258741863713,0.3141689748013701,0.32934924984550973
