col0,col1,col2,col3,col4
0.0003140223968701686,7.082574584295553e-05,0.000612,0.00019420973762880413,0.00016682860144102098
0.0030663193506012777,0.004327985279267353,0.004687969865304179,0.004212924931307927,0.0037147266153859755
0.004673205223420825,0.00862983892879574,0.00950083836663182,0.0074860126555890095,0.006575436959218876
0.006228881209760117,0.013346661214081299,0.014609577154290442,0.010998425002923362,0.009551083381431812
0.008183458068741942,0.018807851922767623,0.02046850722131497,0.015178059276830377,0.01298987132454053
0.01073414098304527,0.025181917187086223,0.027311720502876235,0.020220333406203054,0.016963987421139023
0.013809690472199551,0.03258521633344503,0.03525062548837795,0.02621542323782824,0.021375057562658735
0.017353471512599965,0.041147706878959446,0.04433023046036377,0.03321146636144008,0.026102160632339756
0.021325172953867426,0.05096423228252703,0.054525722314683944,0.04120188398348877,0.030776926255468767
0.025691272412781994,0.06204598249849337,0.06577902873385266,0.05015357429792525,0.0354940127203698
0.03042091029526422,0.07437261334109564,0.07805895297963662,0.05995579137758816,0.04072247775248799
0.035482091937086235,0.08785008550709636,0.09140212320349143,0.07020094856252786,0.046369044002683574
0.04083026232785876,0.10237177041738353,0.10593355041194642,0.0814206144531467,0.052506607931328164
0.04643232666257653,0.11783413009271755,0.12188631833343058,0.09388636297379492,0.05923810034750041
0.0523274770987252,0.1341840966252731,0.13970599407942114,0.10742121198242921,0.06656915965741379
0.058628471173149725,0.15153978434824608,0.1602555758952267,0.12168077288659691,0.07437933787751554
0.06543502306855388,0.17009347268882724,0.18471760396956124,0.1363389124546328,0.08251896885571151
0.07275450109501866,0.1902501107139315,0.21385475421123282,0.15129655162459954,0.0909178543810531
0.08049416222643396,0.2118427695260103,0.24736658967279426,0.16666719809305033,0.09957700329422477
0.08852186524421293,0.2346895269877553,0.283899208477426,0.18259342225312516,0.10851083773607324
0.09676922095683192,0.2579638624295253,0.32132775690125526,0.19911102327052618,0.11772848813193132
0.10526885620079506,0.2807031703040184,0.35775747374766964,0.2161794882660592,0.12724703776566082
0.11409210288460583,0.30238873348047446,0.39246186988264536,0.2338141670033526,0.13710771363347077
0.12328795682519879,0.3229918437717477,0.42511576278370233,0.2521337918515548,0.1474041574602058
0.1328789591594179,0.34272498498322185,0.45549599212544584,0.27130962443355033,0.15833211527397656
0.1428816651415312,0.3618011136167347,0.4852698065816363,0.2915991091857404,0.17024674272651608
0.15333088593151553,0.38040842445880896,0.5147200573088364,0.3134912404673095,0.18370067334349954
0.16431706353501552,0.39872774670962113,0.5438465006364529,0.3376428557450925,0.19933810714432298
0.1760786662668249,0.4169377652724983,0.5725748160388293,0.36440791495833763,0.21753420456474518
0.18912376774500306,0.43528436758705896,0.6007295823052669,0.3934426316019976,0.23807513629822952
0.20412944508330982,0.45423384904339387,0.6280580356583091,0.4237371450836051,0.26011258346608795
0.22146400183320597,0.4745185428972081,0.6542168803928315,0.4540460428463941,0.28238326822391707
0.24084753957991842,0.49676694420436135,0.6788496651258882,0.48354557667517717,0.30389812140733113
0.2613962570625097,0.5210285626811109,0.7018126584550368,0.5119459246396031,0.32434775080570893
0.2820127778989866,0.5466156892671593,0.7231966184440316,0.5392553076393743,0.3438056611700678
0.3020350391665988,0.5723725640397533,0.7431507590622917,0.5656090615845651,0.36243676625723775
0.3213441639702321,0.5973601068241549,0.7618164089283689,0.5911551872606348,0.380427694137503
0.34005217802497045,0.621241389012661,0.7793164981841488,0.6160033550420844,0.3979884928356208
0.35831190442206806,0.6440373094239089,0.7957528060219241,0.6401992663852997,0.41533944822837465
0.3762717510869346,0.6658675254955932,0.8112195325171475,0.6637206463233056,0.43270177981122404
0.3940757984347933,0.6868654398724331,0.8257950413463337,0.6864836688429852,0.4503936744413366
0.41186904412293074,0.7071442724036364,0.8395418601961104,0.7083585124879783,0.46899569633684457
0.4298570278723672,0.7267779161368971,0.8524994053617495,0.7291664747888155,0.48924644184883037
0.4484392753718006,0.7457780457085968,0.8647148277660004,0.748760844857631,0.5115070172686368
0.4682870836523215,0.7640904961862585,0.8762331883085154,0.7671306029388484,0.535327726128462
0.4900859365424859,0.7815887580175197,0.8870761105925546,0.7843573930055766,0.5596264672769845
0.5140009244407127,0.7981119975313322,0.8972592659838668,0.8005298412800487,0.5833678777559805
0.5394172006213845,0.8135346527801702,0.9067973135686653,0.8157265885818694,0.6060922642084056
0.5651853829579151,0.8278531536925584,0.9156950087785006,0.8300099289178737,0.6278229331960101
0.590298677961383,0.8411506127662681,0.9239484217803238,0.8434348155079657,0.6487673736459828
