col0,col1,col2,col3,col4,col5
6.82637287595859e-05,0.00014704374640303372,5.581235150421777e-05,1.0100104121956379e-05,0.002508,0.0003701822806582053
0.005863789468517739,0.00733827747926683,0.002623272103978125,0.0029171439855086227,0.003607876468377501,0.011165795250497934
0.013188493284340835,0.014831361144297655,0.004959778209225788,0.0050264229137714864,0.007262887084833329,0.01839374844859306
0.02246304131147304,0.0221387067772957,0.007619269518924402,0.007154475634516116,0.01089809924202394,0.024477651881305663
0.03577315875778246,0.030200656401933555,0.010928478029992932,0.009739479634407359,0.015188467109087814,0.030513122437663104
0.054190955942511186,0.03781633641789281,0.014935293434452676,0.012842039992368104,0.020410920212523144,0.03661752565864289
0.07598438666774791,0.04643570636965151,0.019612013488928444,0.016381423761810482,0.026398087605902787,0.04265982243604672
0.0983224843665465,0.05763832955467014,0.024978781342156853,0.020249599766891068,0.03300091956804082,0.04875228933379145
0.12017871454991187,0.07152755964736915,0.031207927949977992,0.024346738650533363,0.040281774897476356,0.055245093407471704
0.1424519576343408,0.08828551618793093,0.03874306632658402,0.02860224406231991,0.04848148915353701,0.06264365223965401
0.16620799112595303,0.10719215875136137,0.048425859970700744,0.0330018568335671,0.05778612829343104,0.07148651227246783
0.19146387383919186,0.12692294730266027,0.061654507462377675,0.03759213484530481,0.06814525496384626,0.08222364607410636
0.21869703798592005,0.14654212934906405,0.08044183273319654,0.0424469885756356,0.07910816339512494,0.0952829283550702
0.24755494870203226,0.16593742962399527,0.10649437438386132,0.04765460723587935,0.0902316252173832,0.11095291524139023
0.2773287931782599,0.1858080112463665,0.1418420393812587,0.053413128632212425,0.10130839741184498,0.12903236383961203
0.30769495676227177,0.20714346831760777,0.18445493389841336,0.060303408679599275,0.11221710742919377,0.14885515166054292
0.33838173660517834,0.22980230120934222,0.22820653602816904,0.0695575002289068,0.12320675723119742,0.16970813404758867
0.36861066446325863,0.25221208393864186,0.2683715723875644,0.08241688563068345,0.13481547543529346,0.19158156062076484
0.39748277710550395,0.27341407026035003,0.30389827017744353,0.09834613715691597,0.1477139006739753,0.21580909861440267
0.42469316609005336,0.29384396389069317,0.33584049180369113,0.11490882430597622,0.1625767328798115,0.2429686317215862
0.45054777085662634,0.3142772514850943,0.3649890708073408,0.13020447627596368,0.17952831855051504,0.27162457918488575
0.47555777025180823,0.3350272094338577,0.3916675591250813,0.14403639479031502,0.1975992924536577,0.29910290561584163
0.5001048028284133,0.35576086867292145,0.4163723054371319,0.1572965296950821,0.21538207091282374,0.32403447737741214
0.5243071759947268,0.37575258303870335,0.43976174188615197,0.17152589436555915,0.2324751243751302,0.34690824969798045
0.5480162850446667,0.3949339121726062,0.46242459098421157,0.18877833457772877,0.24997040882095917,0.369227785079612
0.570989820390901,0.4141265556240315,0.4847243079446668,0.21077820946866513,0.26915574420340393,0.39281050713594845
0.5936438122413423,0.43392289561753167,0.5066715456125416,0.23785546440542896,0.2896853784980402,0.41940641154712743
0.6175441050764724,0.4539501172428337,0.5282867870372329,0.26985111485442037,0.3099809369950685,0.4493284927111169
0.6442453517335887,0.4735603237692677,0.5493587498833504,0.3071153974006879,0.32917618925670333,0.4812570966431522
0.6733746060070993,0.4926113060564384,0.5704317731752628,0.34920462317703804,0.3475996299194222,0.5139385752140871
0.702963779189255,0.5113616912337982,0.5931591427249057,0.3938043395542576,0.36631878876548957,0.5462161956635015
0.7313855745092714,0.530141176838286,0.618979021245731,0.43811138575108155,0.3869172265871608,0.5766356313681675
0.7579896648966377,0.5491262440537142,0.6472834141847379,0.48080016475705145,0.4109946982879132,0.6044469719626423
0.7826564186680088,0.5682761666722386,0.676050830484106,0.5222017319540905,0.43888311230110005,0.6300876076677583
0.8052889327765658,0.5873158640237276,0.7037426872087161,0.5631786424272558,0.46922287874090696,0.6547621932447419
0.825543751192791,0.6060108133161849,0.7297776614884671,0.6033709891745962,0.5006856493890552,0.6797867060946821
0.8431836178685824,0.6250400860839767,0.7540460166039245,0.6404728309068475,0.532178889972383,0.7054013904132121
0.8584752151998762,0.6461360761589202,0.7764174723769421,0.6725818163084619,0.5622570012592483,0.729947144685921
0.8719165410358822,0.6705428642902688,0.7965221673940308,0.6999064193409223,0.5900109708895488,0.7516202702755993
0.8839320199831929,0.6973710026857775,0.8141453726042848,0.7235895036421224,0.615692878891833,0.770236596274007
0.8948104040407884,0.7245423277762916,0.8295824064068685,0.7446166281185919,0.6403716511629295,0.7864806810083953
0.9047387465884262,0.7506039048210558,0.8433202295246841,0.7636242785780326,0.6653640550906018,0.8009956918139923
0.9138419003290563,0.7750325737307174,0.8557611661814502,0.7809838336550173,0.6911951929498744,0.8141958553027228
0.9222076439468674,0.797710445181178,0.8671743886660367,0.796932567208525,0.7165460422554346,0.8263280293563872
0.9298990072756897,0.8184434401124253,0.8777329313177155,0.8116679767621051,0.7393903824534188,0.8375465565590684
0.9369658788513705,0.8368326091653838,0.887549282550392,0.8253106792531368,0.7591631950651098,0.8479583632058516
0.9434494400226887,0.8527649360770897,0.8967018621521812,0.8379594345653324,0.7764385488515605,0.8576453872794652
0.9493863915205681,0.866609712663487,0.9052456672091502,0.8496978266754784,0.7918790267158833,0.8666752927830146
0.9548072300386579,0.8788530045730363,0.9132232335808514,0.8606000878400215,0.8059275822001909,0.8751096091488572
0.9597442173321836,0.8898673863259643,0.9206696314721711,0.8707353201158946,0.8188475708380982,0.8829912216770163
